date,store,item,sales
12/12/2021,1,1,23
13/12/2021,1,1,14
14/12/2021,1,1,10
15/12/2021,1,1,12
16/12/2021,1,1,19
17/12/2021,1,1,9
18/12/2021,1,1,19
19/12/2021,1,1,21
20/12/2021,1,1,17
21/12/2021,1,1,10
22/12/2021,1,1,13
23/12/2021,1,1,14
24/12/2021,1,1,7
25/12/2021,1,1,19
26/12/2021,1,1,13
27/12/2021,1,1,17
28/12/2021,1,1,4
29/12/2021,1,1,12
30/12/2021,1,1,15
31/12/2021,1,1,18
1/1/2022,1,1,21
2/1/2022,1,1,13
3/1/2022,1,1,12
4/1/2022,1,1,12
5/1/2022,1,1,12
6/1/2022,1,1,16
7/1/2022,1,1,12
8/1/2022,1,1,12
9/1/2022,1,1,16
10/1/2022,1,1,26
11/1/2022,1,1,7
12/1/2022,1,1,13
13/1/2022,1,1,9
14/1/2022,1,1,18
15/1/2022,1,1,13
16/1/2022,1,1,8
17/1/2022,1,1,13
18/1/2022,1,1,7
19/1/2022,1,1,17
20/1/2022,1,1,13
21/1/2022,1,1,12
22/1/2022,1,1,15
23/1/2022,1,1,23
24/1/2022,1,1,21
25/1/2022,1,1,15
26/1/2022,1,1,18
27/1/2022,1,1,14
28/1/2022,1,1,17
29/1/2022,1,1,16
30/1/2022,1,1,14
31/1/2022,1,1,14
1/2/2022,1,1,16
2/2/2022,1,1,16
3/2/2022,1,1,19
4/2/2022,1,1,9
5/2/2022,1,1,14
6/2/2022,1,1,14
7/2/2022,1,1,18
8/2/2022,1,1,12
9/2/2022,1,1,14
10/2/2022,1,1,16
11/2/2022,1,1,14
12/2/2022,1,1,15
13/2/2022,1,1,10
14/2/2022,1,1,23
15/2/2022,1,1,8
16/2/2022,1,1,19
17/2/2022,1,1,29
18/2/2022,1,1,17
19/2/2022,1,1,18
20/2/2022,1,1,18
21/2/2022,1,1,21
22/2/2022,1,1,16
23/2/2022,1,1,16
24/2/2022,1,1,10
25/2/2022,1,1,12
26/2/2022,1,1,9
27/2/2022,1,1,21
28/2/2022,1,1,12
29/2/2022,1,1,14
1/3/2022,1,1,16
2/3/2022,1,1,17
3/3/2022,1,1,20
4/3/2022,1,1,17
5/3/2022,1,1,17
6/3/2022,1,1,22
7/3/2022,1,1,17
8/3/2022,1,1,9
9/3/2022,1,1,18
10/3/2022,1,1,15
11/3/2022,1,1,22
12/3/2022,1,1,17
13/3/2022,1,1,23
14/3/2022,1,1,13
15/3/2022,1,1,11
16/3/2022,1,1,23
17/3/2022,1,1,19
18/3/2022,1,1,21
19/3/2022,1,1,25
20/3/2022,1,1,25
21/3/2022,1,1,22
22/3/2022,1,1,17
23/3/2022,1,1,19
24/3/2022,1,1,18
25/3/2022,1,1,27
26/3/2022,1,1,22
27/3/2022,1,1,28
28/3/2022,1,1,16
29/3/2022,1,1,22
30/3/2022,1,1,14
31/3/2022,1,1,17
1/4/2022,1,1,32
2/4/2022,1,1,24
3/4/2022,1,1,29
4/4/2022,1,1,18
5/4/2022,1,1,20
6/4/2022,1,1,25
7/4/2022,1,1,18
8/4/2022,1,1,23
9/4/2022,1,1,22
10/4/2022,1,1,36
11/4/2022,1,1,18
12/4/2022,1,1,30
13/4/2022,1,1,24
14/4/2022,1,1,22
15/4/2022,1,1,23
16/4/2022,1,1,22
17/4/2022,1,1,18
18/4/2022,1,1,23
19/4/2022,1,1,23
20/4/2022,1,1,18
21/4/2022,1,1,20
22/4/2022,1,1,22
23/4/2022,1,1,23
24/4/2022,1,1,26
25/4/2022,1,1,15
26/4/2022,1,1,20
27/4/2022,1,1,19
28/4/2022,1,1,21
29/4/2022,1,1,30
30/4/2022,1,1,30
1/5/2022,1,1,30
2/5/2022,1,1,18
3/5/2022,1,1,29
4/5/2022,1,1,24
5/5/2022,1,1,17
6/5/2022,1,1,23
7/5/2022,1,1,23
8/5/2022,1,1,26
9/5/2022,1,1,18
10/5/2022,1,1,29
11/5/2022,1,1,21
12/5/2022,1,1,19
13/5/2022,1,1,26
14/5/2022,1,1,30
15/5/2022,1,1,39
16/5/2022,1,1,13
17/5/2022,1,1,25
18/5/2022,1,1,33
19/5/2022,1,1,26
20/5/2022,1,1,28
21/5/2022,1,1,35
22/5/2022,1,1,32
23/5/2022,1,1,22
24/5/2022,1,1,26
25/5/2022,1,1,29
26/5/2022,1,1,17
27/5/2022,1,1,26
28/5/2022,1,1,33
29/5/2022,1,1,29
30/5/2022,1,1,18
31/5/2022,1,1,18
1/6/2022,1,1,24
2/6/2022,1,1,25
3/6/2022,1,1,38
4/6/2022,1,1,28
5/6/2022,1,1,35
6/6/2022,1,1,23
7/6/2022,1,1,22
8/6/2022,1,1,22
9/6/2022,1,1,24
10/6/2022,1,1,34
11/6/2022,1,1,31
12/6/2022,1,1,22
13/6/2022,1,1,22
14/6/2022,1,1,25
15/6/2022,1,1,22
16/6/2022,1,1,30
17/6/2022,1,1,22
18/6/2022,1,1,27
19/6/2022,1,1,28
20/6/2022,1,1,15
21/6/2022,1,1,25
22/6/2022,1,1,25
23/6/2022,1,1,23
24/6/2022,1,1,31
25/6/2022,1,1,31
26/6/2022,1,1,32
27/6/2022,1,1,26
28/6/2022,1,1,28
29/6/2022,1,1,25
30/6/2022,1,1,25
1/7/2022,1,1,42
2/7/2022,1,1,32
3/7/2022,1,1,35
4/7/2022,1,1,18
5/7/2022,1,1,31
6/7/2022,1,1,22
7/7/2022,1,1,33
8/7/2022,1,1,34
9/7/2022,1,1,35
10/7/2022,1,1,28
11/7/2022,1,1,18
12/7/2022,1,1,27
13/7/2022,1,1,30
14/7/2022,1,1,22
15/7/2022,1,1,33
16/7/2022,1,1,34
17/7/2022,1,1,37
18/7/2022,1,1,24
19/7/2022,1,1,25
20/7/2022,1,1,22
21/7/2022,1,1,34
22/7/2022,1,1,26
23/7/2022,1,1,34
24/7/2022,1,1,25
25/7/2022,1,1,21
26/7/2022,1,1,24
27/7/2022,1,1,28
28/7/2022,1,1,30
29/7/2022,1,1,30
30/7/2022,1,1,38
31/7/2022,1,1,31
1/8/2022,1,1,21
2/8/2022,1,1,22
3/8/2022,1,1,28
4/8/2022,1,1,34
5/8/2022,1,1,24
6/8/2022,1,1,20
7/8/2022,1,1,31
8/8/2022,1,1,11
9/8/2022,1,1,26
10/8/2022,1,1,21
11/8/2022,1,1,23
12/8/2022,1,1,16
13/8/2022,1,1,27
14/8/2022,1,1,36
15/8/2022,1,1,24
16/8/2022,1,1,15
17/8/2022,1,1,25
18/8/2022,1,1,26
19/8/2022,1,1,29
20/8/2022,1,1,30
21/8/2022,1,1,22
22/8/2022,1,1,15
23/8/2022,1,1,24
24/8/2022,1,1,32
25/8/2022,1,1,17
26/8/2022,1,1,25
27/8/2022,1,1,24
28/8/2022,1,1,34
29/8/2022,1,1,14
30/8/2022,1,1,14
31/8/2022,1,1,17
1/9/2022,1,1,18
2/9/2022,1,1,20
3/9/2022,1,1,31
4/9/2022,1,1,25
5/9/2022,1,1,32
6/9/2022,1,1,28
7/9/2022,1,1,18
8/9/2022,1,1,28
9/9/2022,1,1,26
10/9/2022,1,1,25
11/9/2022,1,1,24
12/9/2022,1,1,24
13/9/2022,1,1,24
14/9/2022,1,1,19
15/9/2022,1,1,20
16/9/2022,1,1,19
17/9/2022,1,1,19
18/9/2022,1,1,27
19/9/2022,1,1,19
20/9/2022,1,1,23
21/9/2022,1,1,25
22/9/2022,1,1,25
23/9/2022,1,1,24
24/9/2022,1,1,26
25/9/2022,1,1,27
26/9/2022,1,1,17
27/9/2022,1,1,18
28/9/2022,1,1,27
29/9/2022,1,1,28
30/9/2022,1,1,23
1/10/2022,1,1,25
2/10/2022,1,1,26
3/10/2022,1,1,20
4/10/2022,1,1,28
5/10/2022,1,1,17
6/10/2022,1,1,22
7/10/2022,1,1,19
8/10/2022,1,1,24
9/10/2022,1,1,29
10/10/2022,1,1,18
11/10/2022,1,1,18
12/10/2022,1,1,16
13/10/2022,1,1,16
14/10/2022,1,1,32
15/10/2022,1,1,32
16/10/2022,1,1,26
17/10/2022,1,1,20
18/10/2022,1,1,21
19/10/2022,1,1,20
20/10/2022,1,1,30
21/10/2022,1,1,25
22/10/2022,1,1,26
23/10/2022,1,1,21
24/10/2022,1,1,16
25/10/2022,1,1,13
26/10/2022,1,1,16
27/10/2022,1,1,25
28/10/2022,1,1,18
29/10/2022,1,1,23
30/10/2022,1,1,33
31/10/2022,1,1,24
1/11/2022,1,1,22
2/11/2022,1,1,23
3/11/2022,1,1,23
4/11/2022,1,1,22
5/11/2022,1,1,29
6/11/2022,1,1,18
7/11/2022,1,1,17
8/11/2022,1,1,19
9/11/2022,1,1,22
10/11/2022,1,1,18
11/11/2022,1,1,26
12/11/2022,1,1,26
13/11/2022,1,1,36
14/11/2022,1,1,17
15/11/2022,1,1,22
16/11/2022,1,1,20
17/11/2022,1,1,19
18/11/2022,1,1,21
19/11/2022,1,1,36
20/11/2022,1,1,22
21/11/2022,1,1,14
22/11/2022,1,1,18
23/11/2022,1,1,20
24/11/2022,1,1,18
25/11/2022,1,1,26
26/11/2022,1,1,20
27/11/2022,1,1,20
28/11/2022,1,1,22
29/11/2022,1,1,27
30/11/2022,1,1,19
1/12/2022,1,1,13
2/12/2022,1,1,11
3/12/2022,1,1,19
4/12/2022,1,1,24
5/12/2022,1,1,13
6/12/2022,1,1,10
7/12/2022,1,1,17
8/12/2022,1,1,15
9/12/2022,1,1,7
10/12/2022,1,1,12
11/12/2022,1,1,20
12/12/2022,1,1,12
13/12/2022,1,1,23
14/12/2022,1,1,12
15/12/2022,1,1,10
16/12/2022,1,1,15
17/12/2022,1,1,19
18/12/2022,1,1,22
19/12/2022,1,1,17
20/12/2022,1,1,18
21/12/2022,1,1,12
22/12/2022,1,1,20
23/12/2022,1,1,21
24/12/2022,1,1,13
25/12/2022,1,1,20
26/12/2022,1,1,16
27/12/2022,1,1,10
28/12/2022,1,1,16
29/12/2022,1,1,21
30/12/2022,1,1,24
31/12/2022,1,1,14
1/1/2023,1,1,19
2/1/2023,1,1,15
3/1/2023,1,1,10
4/1/2023,1,1,16
5/1/2023,1,1,14
6/1/2023,1,1,24
7/1/2023,1,1,14
8/1/2023,1,1,20
9/1/2023,1,1,18
10/1/2023,1,1,11
11/1/2023,1,1,14
12/1/2023,1,1,17
13/1/2023,1,1,7
14/1/2023,1,1,16
15/1/2023,1,1,29
16/1/2023,1,1,15
17/1/2023,1,1,14
18/1/2023,1,1,10
19/1/2023,1,1,16
20/1/2023,1,1,22
21/1/2023,1,1,13
22/1/2023,1,1,21
23/1/2023,1,1,9
24/1/2023,1,1,18
25/1/2023,1,1,14
26/1/2023,1,1,13
27/1/2023,1,1,10
28/1/2023,1,1,16
29/1/2023,1,1,24
30/1/2023,1,1,9
31/1/2023,1,1,17
1/2/2023,1,1,15
2/2/2023,1,1,17
3/2/2023,1,1,24
4/2/2023,1,1,25
5/2/2023,1,1,25
6/2/2023,1,1,16
7/2/2023,1,1,12
8/2/2023,1,1,20
9/2/2023,1,1,16
10/2/2023,1,1,16
11/2/2023,1,1,18
12/2/2023,1,1,19
13/2/2023,1,1,11
14/2/2023,1,1,15
15/2/2023,1,1,22
16/2/2023,1,1,11
17/2/2023,1,1,17
18/2/2023,1,1,22
19/2/2023,1,1,18
20/2/2023,1,1,5
21/2/2023,1,1,14
22/2/2023,1,1,12
23/2/2023,1,1,26
24/2/2023,1,1,15
25/2/2023,1,1,16
26/2/2023,1,1,28
27/2/2023,1,1,12
28/2/2023,1,1,20
1/3/2023,1,1,16
2/3/2023,1,1,23
3/3/2023,1,1,22
4/3/2023,1,1,13
5/3/2023,1,1,25
6/3/2023,1,1,11
7/3/2023,1,1,14
8/3/2023,1,1,17
9/3/2023,1,1,16
10/3/2023,1,1,18
11/3/2023,1,1,15
12/3/2023,1,1,21
13/3/2023,1,1,14
14/3/2023,1,1,24
15/3/2023,1,1,22
16/3/2023,1,1,23
17/3/2023,1,1,17
18/3/2023,1,1,20
19/3/2023,1,1,25
20/3/2023,1,1,14
21/3/2023,1,1,13
22/3/2023,1,1,23
23/3/2023,1,1,18
24/3/2023,1,1,19
25/3/2023,1,1,20
26/3/2023,1,1,17
27/3/2023,1,1,21
28/3/2023,1,1,13
29/3/2023,1,1,12
30/3/2023,1,1,22
31/3/2023,1,1,13
1/4/2023,1,1,26
2/4/2023,1,1,21
3/4/2023,1,1,17
4/4/2023,1,1,22
5/4/2023,1,1,21
6/4/2023,1,1,25
7/4/2023,1,1,25
8/4/2023,1,1,23
9/4/2023,1,1,20
10/4/2023,1,1,19
11/4/2023,1,1,21
12/4/2023,1,1,17
13/4/2023,1,1,25
14/4/2023,1,1,15
15/4/2023,1,1,20
16/4/2023,1,1,32
17/4/2023,1,1,13
18/4/2023,1,1,21
19/4/2023,1,1,19
20/4/2023,1,1,26
21/4/2023,1,1,27
22/4/2023,1,1,19
23/4/2023,1,1,22
24/4/2023,1,1,17
25/4/2023,1,1,26
26/4/2023,1,1,22
27/4/2023,1,1,26
28/4/2023,1,1,25
29/4/2023,1,1,32
30/4/2023,1,1,33
1/5/2023,1,1,15
2/5/2023,1,1,21
3/5/2023,1,1,29
4/5/2023,1,1,19
5/5/2023,1,1,28
6/5/2023,1,1,34
7/5/2023,1,1,31
8/5/2023,1,1,24
9/5/2023,1,1,32
10/5/2023,1,1,17
11/5/2023,1,1,18
12/5/2023,1,1,26
13/5/2023,1,1,25
14/5/2023,1,1,32
15/5/2023,1,1,17
16/5/2023,1,1,24
17/5/2023,1,1,16
18/5/2023,1,1,32
19/5/2023,1,1,35
20/5/2023,1,1,34
21/5/2023,1,1,25
22/5/2023,1,1,20
23/5/2023,1,1,15
24/5/2023,1,1,30
25/5/2023,1,1,22
26/5/2023,1,1,24
27/5/2023,1,1,35
28/5/2023,1,1,33
29/5/2023,1,1,23
30/5/2023,1,1,17
31/5/2023,1,1,20
1/6/2023,1,1,29
2/6/2023,1,1,25
3/6/2023,1,1,36
4/6/2023,1,1,27
5/6/2023,1,1,22
6/6/2023,1,1,22
7/6/2023,1,1,29
8/6/2023,1,1,26
9/6/2023,1,1,16
10/6/2023,1,1,41
11/6/2023,1,1,28
12/6/2023,1,1,23
13/6/2023,1,1,26
14/6/2023,1,1,32
15/6/2023,1,1,30
16/6/2023,1,1,26
17/6/2023,1,1,31
18/6/2023,1,1,38
19/6/2023,1,1,30
20/6/2023,1,1,22
21/6/2023,1,1,26
22/6/2023,1,1,24
23/6/2023,1,1,26
24/6/2023,1,1,30
25/6/2023,1,1,26
26/6/2023,1,1,21
27/6/2023,1,1,32
28/6/2023,1,1,50
29/6/2023,1,1,28
30/6/2023,1,1,28
1/7/2023,1,1,31
2/7/2023,1,1,38
3/7/2023,1,1,18
4/7/2023,1,1,23
5/7/2023,1,1,23
6/7/2023,1,1,31
7/7/2023,1,1,32
8/7/2023,1,1,27
9/7/2023,1,1,32
10/7/2023,1,1,16
11/7/2023,1,1,23
12/7/2023,1,1,29
13/7/2023,1,1,22
14/7/2023,1,1,38
15/7/2023,1,1,40
16/7/2023,1,1,36
17/7/2023,1,1,20
18/7/2023,1,1,26
19/7/2023,1,1,24
20/7/2023,1,1,37
21/7/2023,1,1,27
22/7/2023,1,1,35
23/7/2023,1,1,32
24/7/2023,1,1,27
25/7/2023,1,1,20
26/7/2023,1,1,28
27/7/2023,1,1,35
28/7/2023,1,1,25
29/7/2023,1,1,30
30/7/2023,1,1,26
31/7/2023,1,1,22
1/8/2023,1,1,18
2/8/2023,1,1,19
3/8/2023,1,1,25
4/8/2023,1,1,26
5/8/2023,1,1,35
6/8/2023,1,1,29
7/8/2023,1,1,20
8/8/2023,1,1,28
9/8/2023,1,1,28
10/8/2023,1,1,31
11/8/2023,1,1,25
12/8/2023,1,1,32
13/8/2023,1,1,32
14/8/2023,1,1,26
15/8/2023,1,1,18
16/8/2023,1,1,24
17/8/2023,1,1,21
18/8/2023,1,1,35
19/8/2023,1,1,29
20/8/2023,1,1,27
21/8/2023,1,1,19
22/8/2023,1,1,28
23/8/2023,1,1,26
24/8/2023,1,1,15
25/8/2023,1,1,30
26/8/2023,1,1,38
27/8/2023,1,1,26
28/8/2023,1,1,15
29/8/2023,1,1,21
30/8/2023,1,1,22
31/8/2023,1,1,26
1/9/2023,1,1,38
2/9/2023,1,1,26
3/9/2023,1,1,23
4/9/2023,1,1,12
5/9/2023,1,1,26
6/9/2023,1,1,24
7/9/2023,1,1,29
8/9/2023,1,1,28
9/9/2023,1,1,28
10/9/2023,1,1,30
11/9/2023,1,1,16
12/9/2023,1,1,20
13/9/2023,1,1,13
14/9/2023,1,1,26
15/9/2023,1,1,28
16/9/2023,1,1,27
17/9/2023,1,1,30
18/9/2023,1,1,22
19/9/2023,1,1,21
20/9/2023,1,1,20
21/9/2023,1,1,20
22/9/2023,1,1,28
23/9/2023,1,1,37
24/9/2023,1,1,24
25/9/2023,1,1,14
26/9/2023,1,1,18
27/9/2023,1,1,27
28/9/2023,1,1,23
29/9/2023,1,1,28
30/9/2023,1,1,30
1/10/2023,1,1,21
2/10/2023,1,1,12
3/10/2023,1,1,18
4/10/2023,1,1,15
5/10/2023,1,1,20
6/10/2023,1,1,19
7/10/2023,1,1,22
8/10/2023,1,1,19
9/10/2023,1,1,9
10/10/2023,1,1,23
11/10/2023,1,1,14
12/10/2023,1,1,24
13/10/2023,1,1,23
14/10/2023,1,1,26
15/10/2023,1,1,28
16/10/2023,1,1,19
17/10/2023,1,1,17
18/10/2023,1,1,15
19/10/2023,1,1,26
20/10/2023,1,1,22
21/10/2023,1,1,26
22/10/2023,1,1,32
23/10/2023,1,1,20
24/10/2023,1,1,23
25/10/2023,1,1,22
26/10/2023,1,1,28
27/10/2023,1,1,20
28/10/2023,1,1,22
29/10/2023,1,1,29
30/10/2023,1,1,22
31/10/2023,1,1,24
1/11/2023,1,1,16
2/11/2023,1,1,21
3/11/2023,1,1,18
4/11/2023,1,1,34
5/11/2023,1,1,23
6/11/2023,1,1,17
7/11/2023,1,1,23
8/11/2023,1,1,14
9/11/2023,1,1,21
10/11/2023,1,1,19
11/11/2023,1,1,24
12/11/2023,1,1,27
13/11/2023,1,1,22
14/11/2023,1,1,16
15/11/2023,1,1,19
16/11/2023,1,1,22
17/11/2023,1,1,25
18/11/2023,1,1,31
19/11/2023,1,1,32
20/11/2023,1,1,21
21/11/2023,1,1,29
22/11/2023,1,1,27
23/11/2023,1,1,25
24/11/2023,1,1,22
25/11/2023,1,1,29
26/11/2023,1,1,24
27/11/2023,1,1,10
28/11/2023,1,1,14
29/11/2023,1,1,28
30/11/2023,1,1,15
1/12/2023,1,1,19
2/12/2023,1,1,16
3/12/2023,1,1,31
4/12/2023,1,1,7
5/12/2023,1,1,20
6/12/2023,1,1,17
7/12/2023,1,1,18
8/12/2023,1,1,17
9/12/2023,1,1,27
10/12/2023,1,1,20
11/12/2023,1,1,20
12/12/2023,1,1,13
13/12/2023,1,1,17
14/12/2023,1,1,14
15/12/2023,1,1,16
16/12/2023,1,1,15
17/12/2023,1,1,22
18/12/2023,1,1,19
19/12/2023,1,1,7
20/12/2023,1,1,16
21/12/2023,1,1,12
22/12/2023,1,1,6
23/12/2023,1,1,18
24/12/2023,1,1,19
25/12/2023,1,1,13
26/12/2023,1,1,16
27/12/2023,1,1,14
28/12/2023,1,1,19
29/12/2023,1,1,15
30/12/2023,1,1,27
31/12/2023,1,1,23
1/1/2019,2,1,12
2/1/2019,2,1,16
3/1/2019,2,1,16
4/1/2019,2,1,20
5/1/2019,2,1,16
6/1/2019,2,1,18
7/1/2019,2,1,12
8/1/2019,2,1,11
9/1/2019,2,1,16
10/1/2019,2,1,10
11/1/2019,2,1,15
12/1/2019,2,1,22
13/1/2019,2,1,30
14/1/2019,2,1,14
15/1/2019,2,1,17
16/1/2019,2,1,14
17/1/2019,2,1,14
18/1/2019,2,1,12
19/1/2019,2,1,18
20/1/2019,2,1,24
21/1/2019,2,1,13
22/1/2019,2,1,11
23/1/2019,2,1,19
24/1/2019,2,1,14
25/1/2019,2,1,17
26/1/2019,2,1,14
27/1/2019,2,1,12
28/1/2019,2,1,15
29/1/2019,2,1,18
30/1/2019,2,1,10
31/1/2019,2,1,16
1/2/2019,2,1,16
2/2/2019,2,1,23
3/2/2019,2,1,14
4/2/2019,2,1,18
5/2/2019,2,1,16
6/2/2019,2,1,12
7/2/2019,2,1,19
8/2/2019,2,1,13
9/2/2019,2,1,15
10/2/2019,2,1,21
11/2/2019,2,1,11
12/2/2019,2,1,14
13/2/2019,2,1,19
14/2/2019,2,1,14
15/2/2019,2,1,17
16/2/2019,2,1,25
17/2/2019,2,1,26
18/2/2019,2,1,13
19/2/2019,2,1,22
20/2/2019,2,1,21
21/2/2019,2,1,9
22/2/2019,2,1,21
23/2/2019,2,1,15
24/2/2019,2,1,20
25/2/2019,2,1,17
26/2/2019,2,1,16
27/2/2019,2,1,11
28/2/2019,2,1,22
1/3/2019,2,1,27
2/3/2019,2,1,23
3/3/2019,2,1,29
4/3/2019,2,1,25
5/3/2019,2,1,13
6/3/2019,2,1,21
7/3/2019,2,1,19
8/3/2019,2,1,20
9/3/2019,2,1,31
10/3/2019,2,1,32
11/3/2019,2,1,17
12/3/2019,2,1,20
13/3/2019,2,1,22
14/3/2019,2,1,17
15/3/2019,2,1,17
16/3/2019,2,1,23
17/3/2019,2,1,20
18/3/2019,2,1,12
19/3/2019,2,1,17
20/3/2019,2,1,20
21/3/2019,2,1,25
22/3/2019,2,1,28
23/3/2019,2,1,30
24/3/2019,2,1,30
25/3/2019,2,1,17
26/3/2019,2,1,23
27/3/2019,2,1,17
28/3/2019,2,1,21
29/3/2019,2,1,21
30/3/2019,2,1,26
31/3/2019,2,1,23
1/4/2019,2,1,16
2/4/2019,2,1,29
3/4/2019,2,1,34
4/4/2019,2,1,30
5/4/2019,2,1,23
6/4/2019,2,1,28
7/4/2019,2,1,32
8/4/2019,2,1,15
9/4/2019,2,1,23
10/4/2019,2,1,16
11/4/2019,2,1,26
12/4/2019,2,1,22
13/4/2019,2,1,26
14/4/2019,2,1,39
15/4/2019,2,1,17
16/4/2019,2,1,19
17/4/2019,2,1,25
18/4/2019,2,1,28
19/4/2019,2,1,29
20/4/2019,2,1,29
21/4/2019,2,1,22
22/4/2019,2,1,17
23/4/2019,2,1,19
24/4/2019,2,1,21
25/4/2019,2,1,31
26/4/2019,2,1,29
27/4/2019,2,1,25
28/4/2019,2,1,20
29/4/2019,2,1,21
30/4/2019,2,1,32
1/5/2019,2,1,29
2/5/2019,2,1,30
3/5/2019,2,1,28
4/5/2019,2,1,29
5/5/2019,2,1,32
6/5/2019,2,1,20
7/5/2019,2,1,21
8/5/2019,2,1,29
9/5/2019,2,1,25
10/5/2019,2,1,35
11/5/2019,2,1,23
12/5/2019,2,1,38
13/5/2019,2,1,20
14/5/2019,2,1,30
15/5/2019,2,1,26
16/5/2019,2,1,26
17/5/2019,2,1,45
18/5/2019,2,1,28
19/5/2019,2,1,29
20/5/2019,2,1,20
21/5/2019,2,1,22
22/5/2019,2,1,25
23/5/2019,2,1,31
24/5/2019,2,1,16
25/5/2019,2,1,24
26/5/2019,2,1,42
27/5/2019,2,1,18
28/5/2019,2,1,17
29/5/2019,2,1,26
30/5/2019,2,1,26
31/5/2019,2,1,33
1/6/2019,2,1,44
2/6/2019,2,1,44
3/6/2019,2,1,23
4/6/2019,2,1,22
5/6/2019,2,1,32
6/6/2019,2,1,29
7/6/2019,2,1,28
8/6/2019,2,1,36
9/6/2019,2,1,22
10/6/2019,2,1,16
11/6/2019,2,1,26
12/6/2019,2,1,25
13/6/2019,2,1,26
14/6/2019,2,1,33
15/6/2019,2,1,37
16/6/2019,2,1,34
17/6/2019,2,1,26
18/6/2019,2,1,22
19/6/2019,2,1,18
20/6/2019,2,1,21
21/6/2019,2,1,36
22/6/2019,2,1,28
23/6/2019,2,1,30
24/6/2019,2,1,25
25/6/2019,2,1,32
26/6/2019,2,1,26
27/6/2019,2,1,25
28/6/2019,2,1,24
29/6/2019,2,1,27
30/6/2019,2,1,28
1/7/2019,2,1,24
2/7/2019,2,1,19
3/7/2019,2,1,30
4/7/2019,2,1,25
5/7/2019,2,1,42
6/7/2019,2,1,32
7/7/2019,2,1,31
8/7/2019,2,1,27
9/7/2019,2,1,29
10/7/2019,2,1,28
11/7/2019,2,1,36
12/7/2019,2,1,40
13/7/2019,2,1,27
14/7/2019,2,1,27
15/7/2019,2,1,17
16/7/2019,2,1,21
17/7/2019,2,1,31
18/7/2019,2,1,34
19/7/2019,2,1,37
20/7/2019,2,1,36
21/7/2019,2,1,34
22/7/2019,2,1,30
23/7/2019,2,1,28
24/7/2019,2,1,24
25/7/2019,2,1,33
26/7/2019,2,1,30
27/7/2019,2,1,45
28/7/2019,2,1,27
29/7/2019,2,1,24
30/7/2019,2,1,24
31/7/2019,2,1,19
1/8/2019,2,1,23
2/8/2019,2,1,32
3/8/2019,2,1,30
4/8/2019,2,1,30
5/8/2019,2,1,18
6/8/2019,2,1,22
7/8/2019,2,1,24
8/8/2019,2,1,30
9/8/2019,2,1,30
10/8/2019,2,1,25
11/8/2019,2,1,27
12/8/2019,2,1,27
13/8/2019,2,1,14
14/8/2019,2,1,26
15/8/2019,2,1,26
16/8/2019,2,1,27
17/8/2019,2,1,30
18/8/2019,2,1,25
19/8/2019,2,1,24
20/8/2019,2,1,18
21/8/2019,2,1,14
22/8/2019,2,1,27
23/8/2019,2,1,27
24/8/2019,2,1,26
25/8/2019,2,1,28
26/8/2019,2,1,23
27/8/2019,2,1,29
28/8/2019,2,1,30
29/8/2019,2,1,32
30/8/2019,2,1,35
31/8/2019,2,1,26
1/9/2019,2,1,25
2/9/2019,2,1,21
3/9/2019,2,1,23
4/9/2019,2,1,22
5/9/2019,2,1,28
6/9/2019,2,1,23
7/9/2019,2,1,23
8/9/2019,2,1,38
9/9/2019,2,1,18
10/9/2019,2,1,23
11/9/2019,2,1,18
12/9/2019,2,1,24
13/9/2019,2,1,28
14/9/2019,2,1,23
15/9/2019,2,1,27
16/9/2019,2,1,26
17/9/2019,2,1,23
18/9/2019,2,1,27
19/9/2019,2,1,26
20/9/2019,2,1,18
21/9/2019,2,1,29
22/9/2019,2,1,36
23/9/2019,2,1,16
24/9/2019,2,1,32
25/9/2019,2,1,25
26/9/2019,2,1,28
27/9/2019,2,1,23
28/9/2019,2,1,25
29/9/2019,2,1,21
30/9/2019,2,1,14
1/10/2019,2,1,21
2/10/2019,2,1,25
3/10/2019,2,1,24
4/10/2019,2,1,34
5/10/2019,2,1,25
6/10/2019,2,1,25
7/10/2019,2,1,20
8/10/2019,2,1,24
9/10/2019,2,1,23
10/10/2019,2,1,23
11/10/2019,2,1,27
12/10/2019,2,1,29
13/10/2019,2,1,22
14/10/2019,2,1,27
15/10/2019,2,1,15
16/10/2019,2,1,14
17/10/2019,2,1,36
18/10/2019,2,1,21
19/10/2019,2,1,29
20/10/2019,2,1,35
21/10/2019,2,1,15
22/10/2019,2,1,18
23/10/2019,2,1,23
24/10/2019,2,1,23
25/10/2019,2,1,22
26/10/2019,2,1,23
27/10/2019,2,1,18
28/10/2019,2,1,23
29/10/2019,2,1,18
30/10/2019,2,1,20
31/10/2019,2,1,34
1/11/2019,2,1,31
2/11/2019,2,1,23
3/11/2019,2,1,17
4/11/2019,2,1,15
5/11/2019,2,1,24
6/11/2019,2,1,28
7/11/2019,2,1,19
8/11/2019,2,1,26
9/11/2019,2,1,35
10/11/2019,2,1,41
11/11/2019,2,1,21
12/11/2019,2,1,24
13/11/2019,2,1,18
14/11/2019,2,1,24
15/11/2019,2,1,32
16/11/2019,2,1,29
17/11/2019,2,1,30
18/11/2019,2,1,19
19/11/2019,2,1,26
20/11/2019,2,1,24
21/11/2019,2,1,20
